,STS,NLI,left,right,left_num,right_num,id,left_lower,right_lower,left_strip,right_strip,left_strip_tokenized,right_strip_tokenized,left_strip_tokenized_noPunct,right_strip_tokenized_noPunct,left_POS_tags,right_POS_tags,left_strip_tokenized_noPunct_lemmat,right_strip_tokenized_noPunct_lemmat,left_strip_tokenized_noPunct_lemmat_noStopWords,right_strip_tokenized_noPunct_lemmat_noStopWords,left_strip_tokenized_noPunct_StopWords,right_strip_tokenized_noPunct_StopWords,jaccard_strip_tokenized,jaccard_strip_tokenized_noPunct_lemmat_noStopWords,jacckard_strip_tokenized_noPunct_lemmat,left_strip_tokenized_len,right_strip_tokenized_len,left-right,right-left,path_similarity,lch_similarity_nouns,lch_similarity_verbs,jcn_similarity_brown_nouns,jcn_similarity_brown_verbs,jcn_similarity_genesis_nouns,jcn_similarity_genesis_verbs,wup_similarity,path_similarity_root,lch_similarity_nouns_root,lch_similarity_verbs_root,wup_similarity_root,chunk1_maximum,chunk2_maximum,chunk1>chunk2,chunk2>chunk1,|chunk1-chunk2|,minimum_difference,maximum_difference
37,4,BACK,A red moped                   ,The red scooter               ,1 2 3,1 2 3,27,a red moped                   ,the red scooter               ,a red moped,the red scooter,"['a', 'red', 'moped']","['the', 'red', 'scooter']","['a', 'red', 'moped']","['the', 'red', 'scooter']","('DT', 'JJ', 'NN')","('DT', 'JJ', 'NN')","['a', 'red', 'moped']","['the', 'red', 'scooter']","['red', 'moped']","['red', 'scooter']",['a'],['the'],0.2,0.3333333333333333,0.2,0.25,0.14285714285714285,0.6428571428571428,0.3571428571428571,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,13,15,0.0,1.0,0.16666666666666666,0.0,0.8823529411764706
38,2,REL,in front of graffiti          ,in front of the building      ,8 9 10 11,9 10 11 12 13,27,in front of graffiti          ,in front of the building      ,in front of graffiti,in front of the building,"['in', 'front', 'of', 'graffiti']","['in', 'front', 'of', 'the', 'building']","['in', 'front', 'of', 'graffiti']","['in', 'front', 'of', 'the', 'building']","('IN', 'NN', 'IN', 'NN')","('IN', 'NN', 'IN', 'DT', 'NN')","['in', 'front', 'of', 'graffiti']","['in', 'front', 'of', 'the', 'building']","['front', 'graffiti']","['front', 'building']","['in', 'of']","['in', 'of', 'the']",0.5,0.3333333333333333,0.5,0.375,0.2857142857142857,0.5714285714285714,0.4285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,10,0.0,0.0,0.0,0.0,0.5882352941176471
39,2,REL,parked                        ,is sitting                    ,4,4 5,27,parked                        ,is sitting                    ,parked,is sitting,['parked'],"['is', 'sitting']",['parked'],"['is', 'sitting']","('VBN',)","('VBZ', 'VBG')",['park'],"['be', 'sit']",['park'],['sit'],[],['is'],0.0,0.0,0.0,0.0,0.07142857142857142,0.5714285714285714,0.4285714285714285,0.3333333333333333,0.0,0.6628054829415044,0.0,1.0763705582811427e-301,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6628054829415044,0.6666666666666666,9,4,1.0,0.0,0.41666666666666663,0.0,0.5294117647058824
40,4,FORW,on a sidewalk                 ,on the street                 ,5 6 7,6 7 8,27,on a sidewalk                 ,on the street                 ,on a sidewalk,on the street,"['on', 'a', 'sidewalk']","['on', 'the', 'street']","['on', 'a', 'sidewalk']","['on', 'the', 'street']","('IN', 'DT', 'NN')","('IN', 'DT', 'NN')","['on', 'a', 'sidewalk']","['on', 'the', 'street']",['sidewalk'],['street'],"['on', 'a']","['on', 'the']",0.2,0.0,0.2,0.25,0.14285714285714285,0.6428571428571428,0.3571428571428571,0.14285714285714285,0.4650545544186692,0.0,1.2248029223816248e-301,0.0,0.0,0.0,0.6666666666666666,0.14285714285714285,0.4650545544186692,0.0,0.6666666666666666,8,8,0.0,0.0,0.0,0.0,0.11764705882352941
41,5,EQUI,on couch                      ,on a couch                    ,7 8,7 8 9,28,on couch                      ,on a couch                    ,on couch,on a couch,"['on', 'couch']","['on', 'a', 'couch']","['on', 'couch']","['on', 'a', 'couch']","('IN', 'NN')","('IN', 'DT', 'NN')","['on', 'couch']","['on', 'a', 'couch']",['couch'],['couch'],['on'],"['on', 'a']",0.6666666666666666,1.0,0.6666666666666666,0.125,0.14285714285714285,0.5714285714285714,0.4285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,10,0.0,0.0,0.0,0.0,0.058823529411764705
42,5,EQUI,Two dogs and one cat          ,Two dogs and a cat            ,1 2 3 4 5,1 2 3 4 5,28,two dogs and one cat          ,two dogs and a cat            ,two dogs and one cat,two dogs and a cat,"['two', 'dogs', 'and', 'one', 'cat']","['two', 'dogs', 'and', 'a', 'cat']","['two', 'dogs', 'and', 'one', 'cat']","['two', 'dogs', 'and', 'a', 'cat']","('CD', 'NNS', 'CC', 'CD', 'NN')","('CD', 'NNS', 'CC', 'DT', 'NN')","['two', 'dog', 'and', 'one', 'cat']","['two', 'dog', 'and', 'a', 'cat']","['two', 'dog', 'one', 'cat']","['two', 'dog', 'cat']",['and'],"['and', 'a']",0.6666666666666666,0.75,0.6666666666666666,0.5,0.2857142857142857,0.6428571428571428,0.3571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13,13,0.0,0.0,0.0,0.0,0.7647058823529411
43,5,EQUI,with their thumbs up          ,giving the thumbs up sign     ,10 11 12 13,9 10 11 12 13,29,with their thumbs up          ,giving the thumbs up sign     ,with their thumbs up,giving the thumbs up sign,"['with', 'their', 'thumbs', 'up']","['giving', 'the', 'thumbs', 'up', 'sign']","['with', 'their', 'thumbs', 'up']","['giving', 'the', 'thumbs', 'up', 'sign']","('IN', 'PRP$', 'NNS', 'RP')","('VBG', 'DT', 'NN', 'RP', 'NN')","['with', 'their', 'thumb', 'up']","['give', 'the', 'thumb', 'up', 'sign']",['thumb'],"['give', 'thumb', 'sign']","['with', 'their', 'up']","['the', 'up']",0.2857142857142857,0.3333333333333333,0.2857142857142857,0.375,0.2857142857142857,0.5714285714285714,0.4285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,9,0.0,0.0,0.0,0.0,0.5294117647058824
44,2,FORW,One Asian and one occasion woman,Two women                     ,1 2 3 4 5 6,1 2,29,one asian and one occasion woman,two women                     ,one asian and one occasion woman,two women,"['one', 'asian', 'and', 'one', 'occasion', 'woman']","['two', 'women']","['one', 'asian', 'and', 'one', 'occasion', 'woman']","['two', 'women']","('CD', 'JJ', 'CC', 'CD', 'NN', 'NN')","('CD', 'NNS')","['one', 'asian', 'and', 'one', 'occasion', 'woman']","['two', 'woman']","['one', 'asian', 'one', 'occasion', 'woman']","['two', 'woman']",['and'],[],0.0,0.2,0.16666666666666666,0.625,0.07142857142857142,0.9285714285714285,0.0714285714285714,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,12,12,0.0,0.0,0.0,0.0,0.7058823529411764
45,2,FORW,Two mountain goats            ,Two animals                   ,1 2 3,1 2,30,two mountain goats            ,two animals                   ,two mountain goats,two animals,"['two', 'mountain', 'goats']","['two', 'animals']","['two', 'mountain', 'goats']","['two', 'animals']","('CD', 'NN', 'NNS')","('CD', 'NNS')","['two', 'mountain', 'goat']","['two', 'animal']","['two', 'mountain', 'goat']","['two', 'animal']",[],[],0.25,0.25,0.25,0.25,0.07142857142857142,0.7142857142857142,0.2857142857142857,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,15,9,1.0,0.0,0.5,0.0,0.8823529411764706
46,3,SIMI,in front of an alpine lake    ,"next to a mountain , and a body of water",5 6 7 8 9 10,4 5 6 7 8 9 10 11 12 13,30,in front of an alpine lake    ,"next to a mountain , and a body of water",in front of an alpine lake,"next to a mountain , and a body of water","['in', 'front', 'of', 'an', 'alpine', 'lake']","['next', 'to', 'a', 'mountain', ',', 'and', 'a', 'body', 'of', 'water']","['in', 'front', 'of', 'an', 'alpine', 'lake']","['next', 'to', 'a', 'mountain', 'and', 'a', 'body', 'of', 'water']","('IN', 'NN', 'IN', 'DT', 'JJ', 'NN')","('JJ', 'TO', 'DT', 'NN', 'CC', 'DT', 'NN', 'IN', 'NN')","['in', 'front', 'of', 'an', 'alpine', 'lake']","['next', 'to', 'a', 'mountain', 'and', 'a', 'body', 'of', 'water']","['front', 'alpine', 'lake']","['next', 'mountain', 'body', 'water']","['in', 'of', 'an']","['to', 'a', 'and', 'a', 'of']",0.07142857142857142,0.0,0.07692307692307693,0.625,0.6428571428571428,0.3571428571428571,0.6428571428571428,0.5,0.8094485875732267,0.0,3.943925571634174e-301,6.267582466358347e-302,1.9664630536902647e-301,6.894702623805291e-302,0.8888888888888888,0.5,0.8094485875732267,0.4027463194086353,0.8888888888888888,10,10,0.0,0.0,0.0,0.0,0.5882352941176471
47,4,BACK,in a station                  ,at the city train station     ,5 6 7,5 6 7 8 9,31,in a station                  ,at the city train station     ,in a station,at the city train station,"['in', 'a', 'station']","['at', 'the', 'city', 'train', 'station']","['in', 'a', 'station']","['at', 'the', 'city', 'train', 'station']","('IN', 'DT', 'NN')","('IN', 'DT', 'NN', 'NN', 'NN')","['in', 'a', 'station']","['at', 'the', 'city', 'train', 'station']",['station'],"['city', 'train', 'station']","['in', 'a']","['at', 'the']",0.14285714285714285,0.3333333333333333,0.14285714285714285,0.25,0.2857142857142857,0.49999999999999994,0.49999999999999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,10,0.0,1.0,0.25,0.0,0.5294117647058824
48,4,BACK,by a shop                     ,outside a bookstore           ,5 6 7,5 6 7,32,by a shop                     ,outside a bookstore           ,by a shop,outside a bookstore,"['by', 'a', 'shop']","['outside', 'a', 'bookstore']","['by', 'a', 'shop']","['outside', 'a', 'bookstore']","('IN', 'DT', 'NN')","('IN', 'DT', 'NN')","['by', 'a', 'shop']","['outside', 'a', 'bookstore']",['shop'],"['outside', 'bookstore']","['by', 'a']",['a'],0.2,0.0,0.2,0.25,0.14285714285714285,0.6428571428571428,0.3571428571428571,0.5,0.8094485875732267,0.0,8.118920789274466e-302,0.0,5.000981627975061e-302,0.0,0.9523809523809523,0.5,0.8094485875732267,0.0,0.9523809523809523,9,10,0.0,1.0,0.08333333333333333,0.0,0.5294117647058824
49,4,FORW,in a black leather chair      ,on a leather chair            ,10 11 12 13 14,10 11 12 13,33,in a black leather chair      ,on a leather chair            ,in a black leather chair,on a leather chair,"['in', 'a', 'black', 'leather', 'chair']","['on', 'a', 'leather', 'chair']","['in', 'a', 'black', 'leather', 'chair']","['on', 'a', 'leather', 'chair']","('IN', 'DT', 'JJ', 'NN', 'NN')","('IN', 'DT', 'NN', 'NN')","['in', 'a', 'black', 'leather', 'chair']","['on', 'a', 'leather', 'chair']","['black', 'leather', 'chair']","['leather', 'chair']","['in', 'a']","['on', 'a']",0.5,0.6666666666666666,0.5,0.5,0.21428571428571427,0.7142857142857142,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,9,1.0,0.0,0.16666666666666666,0.0,0.5294117647058824
50,5,EQUI,A orange and white cat        ,A ginger and white cat        ,1 2 3 4 5,1 2 3 4 5,33,a orange and white cat        ,a ginger and white cat        ,a orange and white cat,a ginger and white cat,"['a', 'orange', 'and', 'white', 'cat']","['a', 'ginger', 'and', 'white', 'cat']","['a', 'orange', 'and', 'white', 'cat']","['a', 'ginger', 'and', 'white', 'cat']","('DT', 'NN', 'CC', 'JJ', 'NN')","('DT', 'NN', 'CC', 'JJ', 'NN')","['a', 'orange', 'and', 'white', 'cat']","['a', 'ginger', 'and', 'white', 'cat']","['orange', 'white', 'cat']","['ginger', 'white', 'cat']","['a', 'and']","['a', 'and']",0.6666666666666666,0.5,0.6666666666666666,0.5,0.2857142857142857,0.6428571428571428,0.3571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13,13,0.0,0.0,0.0,0.0,0.7647058823529411
51,3,SIMI,laying                        ,curled up and asleep          ,6,6 7 8 9,33,laying                        ,curled up and asleep          ,laying,curled up and asleep,['laying'],"['curled', 'up', 'and', 'asleep']",['laying'],"['curled', 'up', 'and', 'asleep']","('VBG',)","('VBN', 'RP', 'CC', 'VB')",['lay'],"['curl', 'up', 'and', 'asleep']",['lay'],"['curl', 'asleep']",[],"['up', 'and']",0.0,0.0,0.0,0.0,0.21428571428571427,0.4285714285714285,0.5714285714285714,0.25,0.34080041887482415,0.5745078928932736,5.383892664299675e-302,1.0734130695551485e-301,4.815735996122454e-302,6.190989656412919e-302,0.4,0.3333333333333333,0.34080041887482415,0.5745078928932736,0.5,7,9,0.0,1.0,0.16666666666666666,0.0,0.5294117647058824
52,4,FORW,Black train                   ,A train                       ,1 2,1 2,34,black train                   ,a train                       ,black train,a train,"['black', 'train']","['a', 'train']","['black', 'train']","['a', 'train']","('JJ', 'NN')","('DT', 'NN')","['black', 'train']","['a', 'train']","['black', 'train']",['train'],[],['a'],0.3333333333333333,0.5,0.3333333333333333,0.125,0.07142857142857142,0.6428571428571428,0.3571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,10,1.0,0.0,0.08333333333333333,0.0,0.5882352941176471
53,4,FORW,on a black couch              ,on couch                      ,4 5 6 7,4 5,35,on a black couch              ,on couch                      ,on a black couch,on couch,"['on', 'a', 'black', 'couch']","['on', 'couch']","['on', 'a', 'black', 'couch']","['on', 'couch']","('IN', 'DT', 'JJ', 'NN')","('IN', 'NN')","['on', 'a', 'black', 'couch']","['on', 'couch']","['black', 'couch']",['couch'],"['on', 'a']",['on'],0.5,0.5,0.5,0.375,0.07142857142857142,0.7857142857142856,0.21428571428571425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,10,1.0,0.0,0.08333333333333333,0.0,0.5882352941176471
54,5,EQUI,on a couch                    ,on couch                      ,7 8 9,4 5,36,on a couch                    ,on couch                      ,on a couch,on couch,"['on', 'a', 'couch']","['on', 'couch']","['on', 'a', 'couch']","['on', 'couch']","('IN', 'DT', 'NN')","('IN', 'NN')","['on', 'a', 'couch']","['on', 'couch']",['couch'],['couch'],"['on', 'a']",['on'],0.6666666666666666,1.0,0.6666666666666666,0.25,0.07142857142857142,0.7142857142857142,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,10,0.0,0.0,0.0,0.0,0.058823529411764705
55,4,BACK,A couple                      ,Young couple                  ,1 2,1 2,36,a couple                      ,young couple                  ,a couple,young couple,"['a', 'couple']","['young', 'couple']","['a', 'couple']","['young', 'couple']","('DT', 'NN')","('JJ', 'NN')","['a', 'couple']","['young', 'couple']",['couple'],"['young', 'couple']",['a'],[],0.3333333333333333,0.5,0.3333333333333333,0.125,0.07142857142857142,0.6428571428571428,0.3571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,12,0.0,1.0,0.3333333333333333,0.0,0.5882352941176471
56,4,FORW,at a restaurant table         ,around a table                ,6 7 8 9,6 7 8,38,at a restaurant table         ,around a table                ,at a restaurant table,around a table,"['at', 'a', 'restaurant', 'table']","['around', 'a', 'table']","['at', 'a', 'restaurant', 'table']","['around', 'a', 'table']","('IN', 'DT', 'NN', 'NN')","('IN', 'DT', 'NN')","['at', 'a', 'restaurant', 'table']","['around', 'a', 'table']","['restaurant', 'table']","['around', 'table']","['at', 'a']",['a'],0.4,0.3333333333333333,0.4,0.375,0.14285714285714285,0.7142857142857142,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,8,0.0,0.0,0.0,0.0,0.47058823529411764
57,4,FORW,under a small table           ,under a table                 ,4 5 6 7,4 5 6,39,under a small table           ,under a table                 ,under a small table,under a table,"['under', 'a', 'small', 'table']","['under', 'a', 'table']","['under', 'a', 'small', 'table']","['under', 'a', 'table']","('IN', 'DT', 'JJ', 'NN')","('IN', 'DT', 'NN')","['under', 'a', 'small', 'table']","['under', 'a', 'table']","['small', 'table']",['table'],"['under', 'a']","['under', 'a']",0.75,0.5,0.75,0.375,0.14285714285714285,0.7142857142857142,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,8,0.0,0.0,0.0,0.0,0.47058823529411764
58,5,EQUI,on water                      ,on the water                  ,8 9,4 5 6,40,on water                      ,on the water                  ,on water,on the water,"['on', 'water']","['on', 'the', 'water']","['on', 'water']","['on', 'the', 'water']","('IN', 'NN')","('IN', 'DT', 'NN')","['on', 'water']","['on', 'the', 'water']",['water'],['water'],['on'],"['on', 'the']",0.6666666666666666,1.0,0.6666666666666666,0.125,0.14285714285714285,0.5714285714285714,0.4285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,9,0.0,0.0,0.0,0.0,0.4117647058823529
59,3,FORW,A boat with four sails        ,Sail boat                     ,1 2 3 4 5,1 2,40,a boat with four sails        ,sail boat                     ,a boat with four sails,sail boat,"['a', 'boat', 'with', 'four', 'sails']","['sail', 'boat']","['a', 'boat', 'with', 'four', 'sails']","['sail', 'boat']","('DT', 'NN', 'IN', 'CD', 'NNS')","('NN', 'NN')","['a', 'boat', 'with', 'four', 'sail']","['sail', 'boat']","['boat', 'four', 'sail']","['sail', 'boat']","['a', 'with']",[],0.16666666666666666,0.6666666666666666,0.4,0.5,0.07142857142857142,0.8571428571428571,0.14285714285714282,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,11,0.0,0.0,0.0,0.0,0.6470588235294118
60,5,EQUI,is sailing                    ,sailing                       ,6 7,3,40,is sailing                    ,sailing                       ,is sailing,sailing,"['is', 'sailing']",['sailing'],"['is', 'sailing']",['sailing'],"('VBZ', 'VBG')","('VBG',)","['be', 'sail']",['sail'],['sail'],['sail'],['is'],[],0.5,1.0,0.5,0.125,0.0,0.7142857142857142,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,11,0.0,0.0,0.0,0.0,0.5882352941176471
61,4,BACK,A smiling woman               ,Two smiling women             ,1 2 3,1 2 3,41,a smiling woman               ,two smiling women             ,a smiling woman,two smiling women,"['a', 'smiling', 'woman']","['two', 'smiling', 'women']","['a', 'smiling', 'woman']","['two', 'smiling', 'women']","('DT', 'VBG', 'NN')","('CD', 'VBG', 'NNS')","['a', 'smile', 'woman']","['two', 'smile', 'woman']","['smile', 'woman']","['two', 'smile', 'woman']",['a'],[],0.2,0.6666666666666666,0.5,0.25,0.14285714285714285,0.6428571428571428,0.3571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,12,0.0,0.0,0.0,0.0,0.7058823529411764
62,4,FORW,a small baby                  ,a baby                        ,5 6 7,5 6,41,a small baby                  ,a baby                        ,a small baby,a baby,"['a', 'small', 'baby']","['a', 'baby']","['a', 'small', 'baby']","['a', 'baby']","('DT', 'JJ', 'NN')","('DT', 'NN')","['a', 'small', 'baby']","['a', 'baby']","['small', 'baby']",['baby'],['a'],['a'],0.6666666666666666,0.5,0.6666666666666666,0.25,0.07142857142857142,0.7142857142857142,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,10,0.0,0.0,0.0,0.0,0.5882352941176471
63,4,FORW,on side of street             ,on a city street              ,5 6 7 8,6 7 8 9,42,on side of street             ,on a city street              ,on side of street,on a city street,"['on', 'side', 'of', 'street']","['on', 'a', 'city', 'street']","['on', 'side', 'of', 'street']","['on', 'a', 'city', 'street']","('IN', 'NN', 'IN', 'NN')","('IN', 'DT', 'NN', 'NN')","['on', 'side', 'of', 'street']","['on', 'a', 'city', 'street']","['side', 'street']","['city', 'street']","['on', 'of']","['on', 'a']",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.375,0.21428571428571427,0.6428571428571428,0.3571428571428571,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,10,8,1.0,0.0,0.16666666666666666,0.0,0.47058823529411764
64,4,FORW,Gray cat                      ,A cat                         ,1 2,1 2,43,gray cat                      ,a cat                         ,gray cat,a cat,"['gray', 'cat']","['a', 'cat']","['gray', 'cat']","['a', 'cat']","('JJ', 'NN')","('DT', 'NN')","['gray', 'cat']","['a', 'cat']","['gray', 'cat']",['cat'],[],['a'],0.3333333333333333,0.5,0.3333333333333333,0.125,0.07142857142857142,0.6428571428571428,0.3571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16,13,1.0,0.0,0.25,0.0,0.8235294117647058
65,4,SIMI,on the tracks                 ,on the train track            ,7 8 9,8 9 10 11,44,on the tracks                 ,on the train track            ,on the tracks,on the train track,"['on', 'the', 'tracks']","['on', 'the', 'train', 'track']","['on', 'the', 'tracks']","['on', 'the', 'train', 'track']","('IN', 'DT', 'NNS')","('IN', 'DT', 'NN', 'NN')","['on', 'the', 'track']","['on', 'the', 'train', 'track']",['track'],"['train', 'track']","['on', 'the']","['on', 'the']",0.4,0.5,0.75,0.25,0.21428571428571427,0.5714285714285714,0.4285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,10,0.0,0.0,0.0,0.0,0.5294117647058824
66,3,BACK,A cat                         ,"A gray , black , and white cat",1 2,1 2 3 4 5 6 7 8,45,a cat                         ,"a gray , black , and white cat",a cat,"a gray , black , and white cat","['a', 'cat']","['a', 'gray', ',', 'black', ',', 'and', 'white', 'cat']","['a', 'cat']","['a', 'gray', 'black', 'and', 'white', 'cat']","('DT', 'NN')","('DT', 'JJ', 'JJ', 'CC', 'JJ', 'NN')","['a', 'cat']","['a', 'gray', 'black', 'and', 'white', 'cat']",['cat'],"['gray', 'black', 'white', 'cat']",['a'],"['a', 'and']",0.2857142857142857,0.25,0.3333333333333333,0.125,0.5,0.21428571428571425,0.7857142857142856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13,16,0.0,1.0,0.25,0.0,0.8235294117647058
67,4,SIMI,on a wooden table             ,on a dining table             ,5 6 7 8,5 6 7 8,46,on a wooden table             ,on a dining table             ,on a wooden table,on a dining table,"['on', 'a', 'wooden', 'table']","['on', 'a', 'dining', 'table']","['on', 'a', 'wooden', 'table']","['on', 'a', 'dining', 'table']","('IN', 'DT', 'NN', 'NN')","('IN', 'DT', 'NN', 'NN')","['on', 'a', 'wooden', 'table']","['on', 'a', 'dining', 'table']","['wooden', 'table']","['dining', 'table']","['on', 'a']","['on', 'a']",0.6,0.3333333333333333,0.6,0.375,0.21428571428571427,0.6428571428571428,0.3571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,8,0.0,0.0,0.0,0.0,0.47058823529411764
