,STS,NLI,left,right,left_num,right_num,id,left_lower,right_lower,left_strip,right_strip,left_strip_tokenized,right_strip_tokenized,left_strip_tokenized_noPunct,right_strip_tokenized_noPunct,left_POS_tags,right_POS_tags,left_strip_tokenized_noPunct_lemmat,right_strip_tokenized_noPunct_lemmat,left_strip_tokenized_noPunct_lemmat_noStopWords,right_strip_tokenized_noPunct_lemmat_noStopWords,left_strip_tokenized_noPunct_StopWords,right_strip_tokenized_noPunct_StopWords,jaccard_strip_tokenized,jaccard_strip_tokenized_noPunct_lemmat_noStopWords,jaccard_strip_tokenized_noPunct_lemmat,left_strip_tokenized_len,right_strip_tokenized_len,left-right,right-left,path_similarity,lch_similarity_nouns,lch_similarity_verbs,jcn_similarity_brown_nouns,jcn_similarity_brown_verbs,jcn_similarity_genesis_nouns,jcn_similarity_genesis_verbs,wup_similarity,path_similarity_root,lch_similarity_nouns_root,lch_similarity_verbs_root,wup_similarity_root,chunk1_maximum,chunk2_maximum,chunk1>chunk2,chunk2>chunk1,|chunk1-chunk2|,minimum_difference,maximum_difference
39,4,FORW,to boycott general election   ,election boycott              ,4 5 6 7,4 5,22,to boycott general election   ,election boycott              ,to boycott general election,election boycott,"['to', 'boycott', 'general', 'election']","['election', 'boycott']","['to', 'boycott', 'general', 'election']","['election', 'boycott']","('TO', 'VB', 'JJ', 'NN')","('NN', 'NN')","['to', 'boycott', 'general', 'election']","['election', 'boycott']","['boycott', 'general', 'election']","['election', 'boycott']",['to'],[],0.5,0.6666666666666666,0.5,0.42857142857142855,0.14285714285714285,0.7,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14,9,1.0,0.0,0.29411764705882354,0.0,0.6470588235294118
40,2,REL,power crisis                  ,blackout                      ,7 8,10,23,power crisis                  ,blackout                      ,power crisis,blackout,"['power', 'crisis']",['blackout'],"['power', 'crisis']",['blackout'],"('NN', 'NN')","('NN',)","['power', 'crisis']",['blackout'],"['power', 'crisis']",['blackout'],[],[],0.0,0.0,0.0,0.14285714285714285,0.0,0.6,0.4,0.2,0.5575533219658061,0.0,7.532256041034118e-302,0.0,0.0,0.0,0.6666666666666666,0.2,0.5575533219658061,0.0,0.6666666666666666,10,8,1.0,0.0,0.11764705882352941,0.0,0.29411764705882354
41,5,EQUI,Jagan Reddy                   ,Jagan                         ,1 2,3,23,jagan reddy                   ,jagan                         ,jagan reddy,jagan,"['jagan', 'reddy']",['jagan'],"['jagan', 'reddy']",['jagan'],"('NN', 'NN')","('NN',)","['jagan', 'reddy']",['jagan'],"['jagan', 'reddy']",['jagan'],[],[],0.5,0.5,0.5,0.14285714285714285,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
42,5,EQUI,to hospital                   ,in hospital                   ,4 5,7 8,23,to hospital                   ,in hospital                   ,to hospital,in hospital,"['to', 'hospital']","['in', 'hospital']","['to', 'hospital']","['in', 'hospital']","('TO', 'VB')","('IN', 'NN')","['to', 'hospital']","['in', 'hospital']",['hospital'],['hospital'],['to'],['in'],0.3333333333333333,1.0,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.5,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,8,8,0.0,0.0,0.0,0.0,0.058823529411764705
43,1,REL,warns against                 ,weighs into                   ,4 5,4 5,25,warns against                 ,weighs into                   ,warns against,weighs into,"['warns', 'against']","['weighs', 'into']","['warns', 'against']","['weighs', 'into']","('NNS', 'IN')","('NNS', 'IN')","['warns', 'against']","['weighs', 'into']",['warns'],['weighs'],['against'],['into'],0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.5,0.5,0.16666666666666666,0.0,0.45005942938814136,0.0,7.320690344723306e-302,0.0,7.292910750261146e-302,0.5454545454545454,0.16666666666666666,0.0,0.45005942938814136,0.5454545454545454,8,5,1.0,0.0,0.1764705882352941,0.25,0.47058823529411764
44,4,FORW,bitter immigration debate     ,immigration debate            ,6 7 8,6 7,25,bitter immigration debate     ,immigration debate            ,bitter immigration debate,immigration debate,"['bitter', 'immigration', 'debate']","['immigration', 'debate']","['bitter', 'immigration', 'debate']","['immigration', 'debate']","('JJ', 'NN', 'NN')","('NN', 'NN')","['bitter', 'immigration', 'debate']","['immigration', 'debate']","['bitter', 'immigration', 'debate']","['immigration', 'debate']",[],[],0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.14285714285714285,0.6,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,9,1.0,0.0,0.1764705882352941,0.0,0.5294117647058824
45,5,EQUI,George W. Bush                ,George W Bush                 ,1 2 3,1 2 3,25,george w  bush                ,george w bush                 ,george w  bush,george w bush,"['george', 'w', 'bush']","['george', 'w', 'bush']","['george', 'w', 'bush']","['george', 'w', 'bush']","('NN', 'VBD', 'NN')","('NN', 'VBD', 'NN')","['george', 'w', 'bush']","['george', 'w', 'bush']","['george', 'w', 'bush']","['george', 'w', 'bush']",[],[],1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14,14,0.0,0.0,0.0,0.0,0.8235294117647058
46,5,EQUI,ill                           ,fall sick                     ,7,2 3,26,ill                           ,fall sick                     ,ill,fall sick,['ill'],"['fall', 'sick']",['ill'],"['fall', 'sick']","('NN',)","('NN', 'NN')",['ill'],"['fall', 'sick']",['ill'],"['fall', 'sick']",[],[],0.0,0.0,0.0,0.0,0.14285714285714285,0.4,0.6,1.0,0.36700190953903267,0.0,7.552781170561965e-302,0.0,5.490654355699155e-302,0.0,1.0,1.0,0.36700190953903267,0.0,1.0,7,9,0.0,1.0,0.11764705882352941,0.0,0.5294117647058824
47,3,SIMI,of Bangladesh clothes factory workers,in Bangladesh factory         ,2 3 4 5 6,4 5 6,26,of bangladesh clothes factory workers,in bangladesh factory         ,of bangladesh clothes factory workers,in bangladesh factory,"['of', 'bangladesh', 'clothes', 'factory', 'workers']","['in', 'bangladesh', 'factory']","['of', 'bangladesh', 'clothes', 'factory', 'workers']","['in', 'bangladesh', 'factory']","('IN', 'JJ', 'NNS', 'NN', 'NNS')","('IN', 'JJ', 'NN')","['of', 'bangladesh', 'clothes', 'factory', 'worker']","['in', 'bangladesh', 'factory']","['bangladesh', 'clothes', 'factory', 'worker']","['bangladesh', 'factory']",['of'],['in'],0.3333333333333333,0.5,0.3333333333333333,0.5714285714285714,0.2857142857142857,0.7,0.3,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,10,9,1.0,0.0,0.058823529411764705,0.0,0.4117647058823529
48,4,OPPO,on Syria                      ,against Syria                 ,4 5,5 6,27,on syria                      ,against syria                 ,on syria,against syria,"['on', 'syria']","['against', 'syria']","['on', 'syria']","['against', 'syria']","('IN', 'NNS')","('IN', 'NNS')","['on', 'syria']","['against', 'syria']",['syria'],['syria'],['on'],['against'],0.3333333333333333,1.0,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.5,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9,9,0.0,0.0,0.0,0.0,0.0
49,4,BACK,airstrike                     ,new airstrike                 ,3,3 4,27,airstrike                     ,new airstrike                 ,airstrike,new airstrike,['airstrike'],"['new', 'airstrike']",['airstrike'],"['new', 'airstrike']","('NN',)","('JJ', 'NN')",['airstrike'],"['new', 'airstrike']",['airstrike'],"['new', 'airstrike']",[],[],0.5,0.5,0.5,0.0,0.14285714285714285,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
50,4,SIMI,after China earthquake        ,in China quake                ,8 9 10,5 6 7,28,after china earthquake        ,in china quake                ,after china earthquake,in china quake,"['after', 'china', 'earthquake']","['in', 'china', 'quake']","['after', 'china', 'earthquake']","['in', 'china', 'quake']","('IN', 'NNS', 'NN')","('IN', 'NNS', 'VBP')","['after', 'china', 'earthquake']","['in', 'china', 'quake']","['china', 'earthquake']","['china', 'quake']",['after'],['in'],0.2,0.3333333333333333,0.2,0.2857142857142857,0.2857142857142857,0.5,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,10,10,0.0,0.0,0.0,0.0,0.47058823529411764
51,3,BACK,Around 100 dead or injured    ,Hundreds dead or injured      ,2 3 4 5 6,1 2 3 4,28,around 100 dead or injured    ,hundreds dead or injured      ,around 100 dead or injured,hundreds dead or injured,"['around', '100', 'dead', 'or', 'injured']","['hundreds', 'dead', 'or', 'injured']","['around', '100', 'dead', 'or', 'injured']","['hundreds', 'dead', 'or', 'injured']","('IN', 'CD', 'JJ', 'CC', 'JJ')","('NNS', 'JJ', 'CC', 'JJ')","['around', '100', 'dead', 'or', 'injured']","['hundred', 'dead', 'or', 'injured']","['around', '100', 'dead', 'injured']","['hundred', 'dead', 'injured']",['or'],['or'],0.5,0.4,0.5,0.5714285714285714,0.42857142857142855,0.6,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,7,0.0,0.0,0.0,0.0,0.4117647058823529
52,5,EQUI,2 French Journalists          ,Two French journalists        ,1 2 3,1 2 3,29,2 french journalists          ,two french journalists        ,2 french journalists,two french journalists,"['2', 'french', 'journalists']","['two', 'french', 'journalists']","['2', 'french', 'journalists']","['two', 'french', 'journalists']","('CD', 'JJ', 'NNS')","('CD', 'JJ', 'NNS')","['2', 'french', 'journalist']","['two', 'french', 'journalist']","['2', 'french', 'journalist']","['two', 'french', 'journalist']",[],[],0.5,0.5,0.5,0.2857142857142857,0.2857142857142857,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,10,0.0,0.0,0.0,0.0,0.5882352941176471
53,4,FORW,in collapsed Japan tunnel     ,from Japan tunnel             ,3 4 5 6,9 10 11,30,in collapsed japan tunnel     ,from japan tunnel             ,in collapsed japan tunnel,from japan tunnel,"['in', 'collapsed', 'japan', 'tunnel']","['from', 'japan', 'tunnel']","['in', 'collapsed', 'japan', 'tunnel']","['from', 'japan', 'tunnel']","('IN', 'JJ', 'NN', 'NN')","('IN', 'NN', 'NN')","['in', 'collapsed', 'japan', 'tunnel']","['from', 'japan', 'tunnel']","['collapsed', 'japan', 'tunnel']","['japan', 'tunnel']",['in'],['from'],0.4,0.6666666666666666,0.4,0.42857142857142855,0.2857142857142857,0.6,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,9,0.0,0.0,0.0,0.0,0.5294117647058824
54,5,EQUI,ablaze                        ,left burning                  ,2,3 4,30,ablaze                        ,left burning                  ,ablaze,left burning,['ablaze'],"['left', 'burning']",['ablaze'],"['left', 'burning']","('NN',)","('VBD', 'NN')",['ablaze'],"['leave', 'burning']",['ablaze'],"['leave', 'burning']",[],[],0.0,0.0,0.0,0.0,0.14285714285714285,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,0,11,0.0,1.0,0.6470588235294118,0.0,0.6470588235294118
55,1,REL,north Mali city               ,Malian troops in Gao          ,3 4 5,3 4 5 6,31,north mali city               ,malian troops in gao          ,north mali city,malian troops in gao,"['north', 'mali', 'city']","['malian', 'troops', 'in', 'gao']","['north', 'mali', 'city']","['malian', 'troops', 'in', 'gao']","('JJ', 'CD', 'NN')","('JJ', 'NNS', 'IN', 'NN')","['north', 'mali', 'city']","['malian', 'troop', 'in', 'gao']","['north', 'mali', 'city']","['malian', 'troop', 'gao']",[],['in'],0.0,0.0,0.0,0.2857142857142857,0.42857142857142855,0.4,0.6,0.2,0.5575533219658061,0.0,1.1175301046904427e-301,0.0,2.3534647250107407e-301,0.0,0.7142857142857143,0.3333333333333333,0.5575533219658061,0.0,0.7142857142857143,10,8,1.0,0.0,0.11764705882352941,0.0,0.5882352941176471
56,5,EQUI,fiscal cliff deal             ,Deal on `` fiscal cliff ''    ,4 5 6,5 7 8 9 10 11,32,fiscal cliff deal             ,deal on `` fiscal cliff ''    ,fiscal cliff deal,deal on `` fiscal cliff '',"['fiscal', 'cliff', 'deal']","['deal', 'on', '``', 'fiscal', 'cliff', '``']","['fiscal', 'cliff', 'deal']","['deal', 'on', 'fiscal', 'cliff']","('JJ', 'NN', 'NN')","('NN', 'IN', 'JJ', 'NN')","['fiscal', 'cliff', 'deal']","['deal', 'on', 'fiscal', 'cliff']","['fiscal', 'cliff', 'deal']","['deal', 'fiscal', 'cliff']",[],['on'],0.6,1.0,0.75,0.2857142857142857,0.7142857142857142,0.19999999999999996,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,8,0.0,0.0,0.0,0.0,0.47058823529411764
57,3,SIMI,of tax evasion                ,in Italian Tax Case           ,5 6 7,5 6 7 8,34,of tax evasion                ,in italian tax case           ,of tax evasion,in italian tax case,"['of', 'tax', 'evasion']","['in', 'italian', 'tax', 'case']","['of', 'tax', 'evasion']","['in', 'italian', 'tax', 'case']","('IN', 'NN', 'NN')","('IN', 'JJ', 'NN', 'NN')","['of', 'tax', 'evasion']","['in', 'italian', 'tax', 'case']","['tax', 'evasion']","['italian', 'tax', 'case']",['of'],['in'],0.16666666666666666,0.25,0.16666666666666666,0.2857142857142857,0.42857142857142855,0.4,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,1.0,0.11764705882352941,0.0,0.5294117647058824
58,3,REL,on Syrian chemical arms       ,over Syria chemical claims    ,3 4 5 6,4 5 6 7,35,on syrian chemical arms       ,over syria chemical claims    ,on syrian chemical arms,over syria chemical claims,"['on', 'syrian', 'chemical', 'arms']","['over', 'syria', 'chemical', 'claims']","['on', 'syrian', 'chemical', 'arms']","['over', 'syria', 'chemical', 'claims']","('IN', 'JJ', 'NN', 'NNS')","('IN', 'JJ', 'NN', 'NNS')","['on', 'syrian', 'chemical', 'arm']","['over', 'syria', 'chemical', 'claim']","['syrian', 'chemical', 'arm']","['syria', 'chemical', 'claim']",['on'],['over'],0.14285714285714285,0.2,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.5,0.5,1.0,1.0,0.0,1.0,6.122268217579487e-302,1.0,5.875661184764163e-302,1.0,1.0,1.0,0.5745078928932736,1.0,10,10,0.0,0.0,0.0,0.0,0.5882352941176471
59,4,SIMI,believed killed               ,dies                          ,5 6,8,36,believed killed               ,dies                          ,believed killed,dies,"['believed', 'killed']",['dies'],"['believed', 'killed']",['dies'],"('VBN', 'VBD')","('NNS',)","['believe', 'kill']",['dy'],"['believe', 'kill']",['dy'],[],[],0.0,0.0,0.0,0.14285714285714285,0.0,0.6,0.4,0.06666666666666667,0.25553647880991887,0.0,5.429279510342323e-302,0.0,5.383175149716326e-302,0.0,0.2222222222222222,0.1111111111111111,0.25553647880991887,0.0,0.2222222222222222,10,7,1.0,0.0,0.1764705882352941,0.0,0.4117647058823529
60,5,EQUI,Mexican singer Jenni Rivera   ,Jenni Rivera Mexican music star,1 2 3 4,1 2 4 5 6,36,mexican singer jenni rivera   ,jenni rivera mexican music star,mexican singer jenni rivera,jenni rivera mexican music star,"['mexican', 'singer', 'jenni', 'rivera']","['jenni', 'rivera', 'mexican', 'music', 'star']","['mexican', 'singer', 'jenni', 'rivera']","['jenni', 'rivera', 'mexican', 'music', 'star']","('JJ', 'NN', 'NN', 'NN')","('NN', 'NN', 'JJ', 'NN', 'NN')","['mexican', 'singer', 'jenni', 'rivera']","['jenni', 'rivera', 'mexican', 'music', 'star']","['mexican', 'singer', 'jenni', 'rivera']","['jenni', 'rivera', 'mexican', 'music', 'star']",[],[],0.5,0.5,0.5,0.42857142857142855,0.5714285714285714,0.4,0.6,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,11,11,0.0,0.0,0.0,0.0,0.6470588235294118
61,4,SIMI,to 15                         ,to 11                         ,4 5,6 7,37,to 15                         ,to 11                         ,to 15,to 11,"['to', '15']","['to', '11']","['to', '15']","['to', '11']","('TO', 'CD')","('TO', 'CD')","['to', '15']","['to', '11']",['15'],['11'],['to'],['to'],0.3333333333333333,0.0,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.5,0.5,0.3333333333333333,0.6979831568441129,0.0,1.3577994540926556e-301,0.0,9.380513259245501e-302,0.0,0.875,0.3333333333333333,0.6979831568441129,0.0,0.875,7,7,0.0,0.0,0.0,0.0,0.4117647058823529
62,4,BACK,in Indonesia boat sinking     ,in Indonesia boat capsize     ,6 7 8 9,8 9 10 11,37,in indonesia boat sinking     ,in indonesia boat capsize     ,in indonesia boat sinking,in indonesia boat capsize,"['in', 'indonesia', 'boat', 'sinking']","['in', 'indonesia', 'boat', 'capsize']","['in', 'indonesia', 'boat', 'sinking']","['in', 'indonesia', 'boat', 'capsize']","('IN', 'JJ', 'NN', 'NN')","('IN', 'JJ', 'NN', 'NN')","['in', 'indonesia', 'boat', 'sinking']","['in', 'indonesia', 'boat', 'capsize']","['indonesia', 'boat', 'sinking']","['indonesia', 'boat', 'capsize']",['in'],['in'],0.6,0.5,0.6,0.42857142857142855,0.42857142857142855,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,10,0.0,0.0,0.0,0.0,0.5294117647058824
63,3,SIMI,in Iran presidential vote preliminary results,in initial Iran count         ,3 4 5 6 8 9,3 4 5 6,38,in iran presidential vote preliminary results,in initial iran count         ,in iran presidential vote preliminary results,in initial iran count,"['in', 'iran', 'presidential', 'vote', 'preliminary', 'results']","['in', 'initial', 'iran', 'count']","['in', 'iran', 'presidential', 'vote', 'preliminary', 'results']","['in', 'initial', 'iran', 'count']","('IN', 'JJ', 'JJ', 'NN', 'JJ', 'NNS')","('IN', 'JJ', 'NN', 'NN')","['in', 'iran', 'presidential', 'vote', 'preliminary', 'result']","['in', 'initial', 'iran', 'count']","['iran', 'presidential', 'vote', 'preliminary', 'result']","['initial', 'iran', 'count']",['in'],['in'],0.25,0.14285714285714285,0.25,0.7142857142857142,0.42857142857142855,0.7,0.3,1.0,1.0,0.5745078928932736,1.0,9.80094647210828e-302,1.0,1.0142606889438926e-301,1.0,1.0,1.0,0.6628054829415044,1.0,11,11,0.0,0.0,0.0,0.0,0.6470588235294118
64,1,REL,increases security            ,bracing                       ,2 3,2,39,increases security            ,bracing                       ,increases security,bracing,"['increases', 'security']",['bracing'],"['increases', 'security']",['bracing'],"('NNS', 'NN')","('NN',)","['increase', 'security']",['bracing'],"['increase', 'security']",['bracing'],[],[],0.0,0.0,0.0,0.14285714285714285,0.0,0.6,0.4,0.25,0.5575533219658061,0.5745078928932736,9.509168844667024e-302,1.057060945750901e-301,5.208758073183277e-302,1.0624729405296896e-301,0.7777777777777778,0.25,0.5575533219658061,0.5745078928932736,0.7777777777777778,12,9,1.0,0.0,0.1764705882352941,0.0,0.7058823529411764
65,3,SIMI,before pro-Morsi protests     ,for massive protests          ,4 5 6,3 4 5,39,before pro morsi protests     ,for massive protests          ,before pro morsi protests,for massive protests,"['before', 'pro', 'morsi', 'protests']","['for', 'massive', 'protests']","['before', 'pro', 'morsi', 'protests']","['for', 'massive', 'protests']","('IN', 'JJ', 'NN', 'NNS')","('IN', 'JJ', 'NNS')","['before', 'pro', 'morsi', 'protest']","['for', 'massive', 'protest']","['pro', 'morsi', 'protest']","['massive', 'protest']",['before'],['for'],0.16666666666666666,0.25,0.16666666666666666,0.42857142857142855,0.2857142857142857,0.6,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,7,1.0,0.0,0.11764705882352941,0.0,0.5294117647058824
66,2,SIMI,362                           ,to 580                        ,7,6 7,40,362                           ,to 580                        ,362,to 580,['362'],"['to', '580']",['362'],"['to', '580']","('CD',)","('TO', 'CD')",['362'],"['to', '580']",['362'],['580'],[],['to'],0.0,0.0,0.0,0.0,0.14285714285714285,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
67,5,EQUI,Bangladesh building collapse  ,Bangladesh building-collapse  ,1 2 3,1 2,40,bangladesh building collapse  ,bangladesh building collapse  ,bangladesh building collapse,bangladesh building collapse,"['bangladesh', 'building', 'collapse']","['bangladesh', 'building', 'collapse']","['bangladesh', 'building', 'collapse']","['bangladesh', 'building', 'collapse']","('JJ', 'NN', 'NN')","('JJ', 'NN', 'NN')","['bangladesh', 'building', 'collapse']","['bangladesh', 'building', 'collapse']","['bangladesh', 'building', 'collapse']","['bangladesh', 'building', 'collapse']",[],[],1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,9,0.0,0.0,0.0,0.0,0.5294117647058824
68,5,EQUI,in Nevada middle school shooting,Nevada in middle school shooting,6 7 8 9 10,1 8 9 10 11,41,in nevada middle school shooting,nevada in middle school shooting,in nevada middle school shooting,nevada in middle school shooting,"['in', 'nevada', 'middle', 'school', 'shooting']","['nevada', 'in', 'middle', 'school', 'shooting']","['in', 'nevada', 'middle', 'school', 'shooting']","['nevada', 'in', 'middle', 'school', 'shooting']","('IN', 'JJ', 'JJ', 'NN', 'VBG')","('NN', 'IN', 'JJ', 'NN', 'VBG')","['in', 'nevada', 'middle', 'school', 'shoot']","['nevada', 'in', 'middle', 'school', 'shoot']","['nevada', 'middle', 'school', 'shoot']","['nevada', 'middle', 'school', 'shoot']",['in'],['in'],1.0,1.0,1.0,0.5714285714285714,0.5714285714285714,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,9,0.0,0.0,0.0,0.0,0.5294117647058824
69,5,EQUI,2 injured                     ,2 hurt                        ,4 5,6 7,41,2 injured                     ,2 hurt                        ,2 injured,2 hurt,"['2', 'injured']","['2', 'hurt']","['2', 'injured']","['2', 'hurt']","('CD', 'JJ')","('CD', 'NN')","['2', 'injured']","['2', 'hurt']","['2', 'injured']","['2', 'hurt']",[],[],0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,8,0.0,1.0,0.058823529411764705,0.0,0.47058823529411764
